1,umibyewin,0001,4.90,2019/04/24,guterham
4,umibyewin,4158,6.46,2019/04/24,moog
5,umibyewin,4158,6.68,2019/04/24,Nordanix
6,umibyewin,4158,6.71,2019/04/24,matumoti
7,umibyewin,4158,6.73,2019/04/24,わあい
8,umibyewin,4158,6.80,2019/04/24,Ico
9,umibyewin,4158,6.83,2019/04/24,LordWax
10,umibyewin,4158,6.83,2019/06/14,j. valentine
11,umibyewin,4158,6.83,2019/04/24,Wanikun
12,umibyewin,4158,6.88,2019/04/24,Karu
13,umibyewin,4158,6.91,2019/04/24,Getter1
14,umibyewin,4158,7.01,2019/04/24,kiyopejp
15,umibyewin,4158,7.06,2019/04/24,KawaseFan
16,umibyewin,4158,7.26,2019/04/24,ffviplayer
17,umibyewin,4158,7.45,2019/04/24,Stabim
18,umibyewin,4158,7.46,2019/04/24,monadetennis
19,umibyewin,4158,7.50,2019/04/24,hako
20,umibyewin,4158,7.61,2019/04/24,sol-alpha
1,umibyewin,4243,13.15,2019/04/24,guterham
2,umibyewin,4243,14.41,2019/04/24,gori.sh
3,umibyewin,4243,14.50,2019/04/24,ふぁじい
4,umibyewin,4243,14.80,2019/04/24,わあい
5,umibyewin,4243,15.00,2019/04/24,SE606
6,umibyewin,4243,15.35,2019/04/24,cute_hikkychang
7,umibyewin,4243,15.48,2019/04/24,Nordanix
8,umibyewin,4243,15.55,2019/04/24,らむてが(Ramtieger)
9,umibyewin,4243,15.56,2019/04/24,moog
10,umibyewin,4243,16.81,2019/04/24,akira
11,umibyewin,4243,17.18,2019/04/24,ama
12,umibyewin,4243,18.00,2019/04/24,Akari Telepath
13,umibyewin,4243,21.73,2019/04/24,KawaseFan
14,umibyewin,4243,27.40,2019/04/24,SDL2TLV
15,umibyewin,4243,27.96,2019/04/24,Ico
16,umibyewin,4243,38.66,2019/04/24,Wanikun
17,umibyewin,4243,43.83,2019/04/24,sol-alpha
18,umibyewin,4243,44.95,2019/04/24,Stabim
19,umibyewin,4243,47.08,2019/04/24,ko_ru_ku
20,umibyewin,4243,47.53,2019/04/24,Coelun
1,umibyewin,4354,8.58,2019/04/24,guterham
2,umibyewin,4354,8.73,2019/04/24,ふぁじい
3,umibyewin,4354,8.90,2019/04/24,らむてが(Ramtieger)
4,umibyewin,4354,9.61,2019/04/24,Nordanix
5,umibyewin,4354,9.65,2019/04/24,cute_hikkychang
6,umibyewin,4354,9.98,2019/04/24,moog
7,umibyewin,4354,10.06,2019/04/24,ama
8,umibyewin,4354,10.13,2019/04/24,gori.sh
9,umibyewin,4354,11.20,2019/04/24,わあい
10,umibyewin,4354,13.53,2019/04/24,Ico
11,umibyewin,4354,14.51,2019/04/24,KawaseFan
12,umibyewin,4354,16.13,2019/04/24,SDL2TLV
13,umibyewin,4354,18.60,2019/04/24,Stabim
14,umibyewin,4354,19.63,2019/04/24,gorugoru123
15,umibyewin,4354,20.25,2019/04/24,toast7766
16,umibyewin,4354,21.06,2019/04/24,Coelun
17,umibyewin,4354,21.65,2019/04/24,tat
18,umibyewin,4354,22.70,2019/04/24,sol-alpha
19,umibyewin,4354,26.93,2019/04/24,SUICIDEbyNUMBER
20,umibyewin,4354,28.50,2019/04/24,Getter1
1,umibyewin,4445,3.83,2019/04/24,guterham
2,umibyewin,4445,3.85,2019/04/24,らむてが(Ramtieger)
3,umibyewin,4445,3.85,2019/04/24,ふぁじい
4,umibyewin,4445,3.88,2019/04/24,Nordanix
5,umibyewin,4445,3.90,2019/04/24,KawaseFan
6,umibyewin,4445,3.90,2019/04/24,ama
7,umibyewin,4445,3.91,2019/04/24,moog
8,umibyewin,4445,3.93,2019/04/24,gori.sh
9,umibyewin,4445,3.95,2019/04/24,cute_hikkychang
10,umibyewin,4445,3.98,2019/04/24,Ico
11,umibyewin,4445,3.98,2019/04/24,Harucani
12,umibyewin,4445,4.03,2019/04/24,あきつ
13,umibyewin,4445,4.03,2019/04/24,わあい
14,umibyewin,4445,4.10,2019/04/24,Akari Telepath
15,umibyewin,4445,4.45,2019/04/24,matumoti
16,umibyewin,4445,4.61,2019/04/24,SDL2TLV
17,umibyewin,4445,4.63,2019/04/24,Getter1
18,umibyewin,4445,4.71,2019/04/24,ffviplayer
19,umibyewin,4445,4.90,2019/04/24,MicroSphere
20,umibyewin,4445,5.60,2019/04/24,Coelun
1,umibyewin,4546,7.88,2019/04/24,guterham
2,umibyewin,4546,7.95,2019/04/24,tooro
3,umibyewin,4546,10.15,2019/04/24,わあい
4,umibyewin,4546,10.80,2019/04/24,Nordanix
5,umibyewin,4546,10.85,2019/04/24,らむてが(Ramtieger)
6,umibyewin,4546,11.00,2019/04/24,Ico
7,umibyewin,4546,11.06,2019/04/24,cute_hikkychang
8,umibyewin,4546,11.11,2019/04/24,gori.sh
9,umibyewin,4546,11.30,2019/04/24,moog
10,umibyewin,4546,12.38,2019/04/24,Wanikun
11,umibyewin,4546,15.20,2019/04/24,KawaseFan
12,umibyewin,4546,16.93,2019/04/24,gorugoru123
13,umibyewin,4546,17.46,2019/04/24,[deleted]
14,umibyewin,4546,18.26,2019/04/24,ffviplayer
15,umibyewin,4546,22.60,2019/04/24,sol-alpha
16,umibyewin,4546,23.03,2019/04/24,Akari Telepath
17,umibyewin,4546,25.76,2019/04/24,kichijitsu
18,umibyewin,4546,28.76,2019/04/24,Darkpan
19,umibyewin,4546,33.26,2019/04/24,w4y
20,umibyewin,4546,35.75,2019/04/24,Getter1
1,umibyewin,46E4,23.83,2019/04/24,guterham
2,umibyewin,46E4,27.48,2019/04/24,Nordanix
3,umibyewin,46E4,27.75,2019/04/24,ふぁじい
4,umibyewin,46E4,28.28,2019/04/24,らむてが(Ramtieger)
5,umibyewin,46E4,28.86,2019/04/24,おるとEX
6,umibyewin,46E4,30.05,2019/04/24,TKDL
7,umibyewin,46E4,30.18,2019/04/24,ama
8,umibyewin,46E4,30.68,2019/04/24,Ico
9,umibyewin,46E4,30.85,2019/04/24,KawaseFan
10,umibyewin,46E4,31.20,2019/04/24,わあい
11,umibyewin,46E4,31.53,2019/04/24,Wanikun
12,umibyewin,46E4,33.55,2019/04/24,Akari Telepath
13,umibyewin,46E4,34.53,2019/04/24,akira
14,umibyewin,46E4,34.86,2019/04/24,matumoti
15,umibyewin,46E4,35.55,2019/04/24,ffviplayer
16,umibyewin,46E4,36.76,2019/04/24,グロいうさぎ
17,umibyewin,46E4,43.95,2019/04/24,SDL2TLV
18,umibyewin,46E4,46.13,2019/04/24,yontanhaa
19,umibyewin,46E4,47.90,2019/05/07,bob_no1110patim
20,umibyewin,46E4,49.46,2019/04/24,sol-alpha
1,umibyewin,4748,5.20,2019/04/24,guterham
2,umibyewin,4748,5.41,2019/04/24,らむてが(Ramtieger)
3,umibyewin,4748,5.48,2019/04/24,cute_hikkychang
4,umibyewin,4748,5.50,2019/04/24,gori.sh
5,umibyewin,4748,5.51,2019/04/24,Nordanix
6,umibyewin,4748,5.56,2019/04/24,KawaseFan
7,umibyewin,4748,5.56,2019/04/24,ふぁじい
8,umibyewin,4748,5.58,2019/04/24,moog
9,umibyewin,4748,5.58,2019/04/24,ama
10,umibyewin,4748,5.61,2019/04/24,わあい
11,umibyewin,4748,5.73,2019/04/24,Akari Telepath
12,umibyewin,4748,5.75,2019/04/24,Harucani
13,umibyewin,4748,5.76,2019/04/24,akira
14,umibyewin,4748,5.98,2019/04/24,あきつ
15,umibyewin,4748,6.78,2019/04/24,Ico
16,umibyewin,4748,7.90,2019/04/24,Wanikun
17,umibyewin,4748,8.41,2019/04/24,グロいうさぎ
18,umibyewin,4748,8.63,2019/04/24,Stabim
19,umibyewin,4748,8.98,2019/04/24,ffviplayer
20,umibyewin,4748,9.16,2019/04/24,ティニー
1,umibyewin,4859,8.30,2019/04/24,guterham
2,umibyewin,4859,8.73,2019/04/24,らむてが(Ramtieger)
3,umibyewin,4859,9.15,2019/04/24,moog
4,umibyewin,4859,9.38,2019/04/24,cute_hikkychang
5,umibyewin,4859,9.43,2019/04/24,Nordanix
6,umibyewin,4859,10.15,2019/04/24,わあい
7,umibyewin,4859,10.83,2019/04/24,ama
8,umibyewin,4859,11.78,2019/04/24,KawaseFan
9,umibyewin,4859,12.30,2019/04/24,akira
10,umibyewin,4859,12.86,2019/04/24,Wanikun
11,umibyewin,4859,15.60,2019/04/24,marurun
12,umibyewin,4859,15.90,2019/04/24,tat
13,umibyewin,4859,16.95,2019/04/24,Stabim
14,umibyewin,4859,17.13,2019/04/24,Ico
15,umibyewin,4859,17.83,2019/04/24,グロいうさぎ
16,umibyewin,4859,18.15,2019/04/24,sol-alpha
17,umibyewin,4859,18.41,2019/04/24,onijirushi
18,umibyewin,4859,18.43,2019/04/24,Getter1
19,umibyewin,4859,19.41,2019/04/24,Set Inuyama
20,umibyewin,4859,20.95,2019/04/24,DFx2
1,umibyewin,49E3,1.34.41,2019/04/24,グロいうさぎ
2,umibyewin,49E3,1.34.48,2019/04/24,らむてが(Ramtieger)
3,umibyewin,49E3,1.34.51,2019/04/24,guterham
4,umibyewin,49E3,1.36.91,2019/04/24,わあい
5,umibyewin,49E3,1.37.06,2019/04/24,Nordanix
6,umibyewin,49E3,1.37.15,2019/04/24,Ico
7,umibyewin,49E3,1.38.48,2019/04/24,gori.sh
8,umibyewin,49E3,1.40.46,2019/04/24,KawaseFan
9,umibyewin,49E3,1.43.05,2019/04/24,ama
10,umibyewin,49E3,1.44.11,2019/04/24,K_Jin
11,umibyewin,49E3,1.47.48,2019/04/24,Akari Telepath
12,umibyewin,49E3,2.06.30,2019/04/24,55David
13,umibyewin,49E3,2.07.53,2019/04/24,Wanikun
14,umibyewin,49E3,2.08.20,2019/04/24,LordWax
15,umibyewin,49E3,2.08.61,2019/04/24,kuramai
16,umibyewin,49E3,2.08.75,2019/04/24,Stabim
17,umibyewin,49E3,2.09.21,2019/04/24,kiyopejp
18,umibyewin,49E3,2.09.60,2019/04/24,PJ
19,umibyewin,49E3,2.10.61,2019/04/24,ffviplayer
20,umibyewin,49E3,2.10.83,2019/04/24,onijirushi
1,umibyewin,5027,4.20,2019/04/24,guterham
2,umibyewin,5027,4.23,2019/04/24,Nordanix
3,umibyewin,5027,4.28,2019/04/24,gori.sh
4,umibyewin,5027,4.31,2019/04/24,グロいうさぎ
5,umibyewin,5027,4.31,2019/04/24,らむてが(Ramtieger)
6,umibyewin,5027,4.31,2019/04/24,akira
7,umibyewin,5027,4.38,2019/04/24,enu405969
8,umibyewin,5027,4.40,2019/04/24,ama
9,umibyewin,5027,4.41,2019/04/24,わあい
10,umibyewin,5027,4.45,2019/04/24,Harucani
11,umibyewin,5027,4.46,2019/04/24,moog
12,umibyewin,5027,4.55,2019/04/24,Akari Telepath
13,umibyewin,5027,4.56,2019/04/24,cute_hikkychang
14,umibyewin,5027,5.05,2019/06/07,kiyopejp
15,umibyewin,5027,5.81,2019/04/24,SDL2TLV
16,umibyewin,5027,7.11,2019/04/24,KawaseFan
17,umibyewin,5027,8.25,2019/04/24,Getter1
18,umibyewin,5027,8.85,2019/04/24,hitstun
19,umibyewin,5027,11.31,2019/04/24,sol-alpha
20,umibyewin,5027,12.65,2019/04/24,Stabim
1,umibyewin,5152,3.50,2019/04/24,guterham
2,umibyewin,5152,3.53,2019/04/24,わあい
3,umibyewin,5152,3.55,2019/04/24,Nordanix
4,umibyewin,5152,3.56,2019/04/24,SE606
5,umibyewin,5152,3.58,2019/04/24,らむてが(Ramtieger)
6,umibyewin,5152,3.60,2019/04/24,moog
7,umibyewin,5152,3.60,2019/04/24,グロいうさぎ
8,umibyewin,5152,3.61,2019/04/24,ama
9,umibyewin,5152,3.63,2019/04/24,KawaseFan
10,umibyewin,5152,3.80,2019/04/24,akira
11,umibyewin,5152,3.81,2019/04/24,real hero26753
12,umibyewin,5152,3.81,2019/04/24,Akari Telepath
13,umibyewin,5152,3.83,2019/04/24,cute_hikkychang
14,umibyewin,5152,4.00,2019/04/24,onijirushi
15,umibyewin,5152,5.15,2019/04/24,Coelun
16,umibyewin,5152,5.35,2019/04/24,TEM
17,umibyewin,5152,5.51,2019/04/24,manfromthewall
18,umibyewin,5152,6.43,2019/04/24,SDL2TLV
19,umibyewin,5152,6.56,2019/04/24,hitstun
20,umibyewin,5152,6.75,2019/04/24,MicroSphere
1,umibyewin,5226,1.33,2019/04/24,guterham
2,umibyewin,5226,1.33,2019/04/24,子人
3,umibyewin,5226,1.40,2019/04/24,あきつ
4,umibyewin,5226,1.48,2019/04/24,グロいうさぎ
5,umibyewin,5226,1.58,2019/04/24,gori.sh
6,umibyewin,5226,1.66,2019/04/24,Nordanix
7,umibyewin,5226,1.76,2019/04/24,ama
8,umibyewin,5226,2.11,2019/04/24,SDL2TLV
9,umibyewin,5226,2.23,2019/04/24,Ico
10,umibyewin,5226,2.28,2019/04/24,hitstun
11,umibyewin,5226,2.51,2019/04/24,KawaseFan
12,umibyewin,5226,2.71,2019/04/24,わあい
13,umibyewin,5226,2.83,2019/04/24,Karu
14,umibyewin,5226,3.15,2019/04/24,Getter1
15,umibyewin,5226,3.20,2019/04/24,monadetennis
16,umibyewin,5226,3.36,2019/04/24,Marioscousins
17,umibyewin,5226,3.73,2019/04/24,sol-alpha
18,umibyewin,5226,4.15,2019/04/24,Set Inuyama
19,umibyewin,5226,4.16,2019/04/24,simesaba
20,umibyewin,5226,4.26,2019/04/24,Akari Telepath
1,umibyewin,5356,5.68,2019/04/24,guterham
2,umibyewin,5356,6.01,2019/04/24,わあい
3,umibyewin,5356,6.41,2019/04/24,gori.sh
4,umibyewin,5356,6.56,2019/04/24,Nordanix
5,umibyewin,5356,6.81,2019/04/24,らむてが(Ramtieger)
6,umibyewin,5356,6.85,2019/04/24,moog
7,umibyewin,5356,6.88,2019/04/24,Akari Telepath
8,umibyewin,5356,6.98,2019/04/24,Ico
9,umibyewin,5356,7.08,2019/04/24,matumoti
10,umibyewin,5356,7.08,2019/04/24,cute_hikkychang
11,umibyewin,5356,7.13,2019/04/24,enu405969
12,umibyewin,5356,7.18,2019/04/24,ama
13,umibyewin,5356,7.23,2019/04/24,Harucani
14,umibyewin,5356,7.28,2019/04/24,KawaseFan
15,umibyewin,5356,8.90,2019/04/24,Sakiko
16,umibyewin,5356,9.48,2019/04/24,ゞ Tonny 〆
17,umibyewin,5356,10.56,2019/04/24,Marioscousins
18,umibyewin,5356,11.18,2019/04/24,hitstun
19,umibyewin,5356,11.55,2019/04/24,ffviplayer
20,umibyewin,5356,11.63,2019/04/24,Wanikun
1,umibyewin,5449,4.03,2019/04/24,guterham
2,umibyewin,5449,4.33,2019/04/24,らむてが(Ramtieger)
3,umibyewin,5449,4.38,2019/04/24,KawaseFan
4,umibyewin,5449,4.50,2019/04/24,Coelun
5,umibyewin,5449,4.51,2019/04/24,gori.sh
6,umibyewin,5449,4.55,2019/04/24,グロいうさぎ
7,umibyewin,5449,4.55,2019/04/24,akira
8,umibyewin,5449,4.56,2019/04/24,Kyouken
9,umibyewin,5449,4.56,2019/04/24,SE606
10,umibyewin,5449,4.58,2019/04/24,Nordanix
11,umibyewin,5449,4.60,2019/04/24,Ico
12,umibyewin,5449,4.60,2019/04/24,ama
13,umibyewin,5449,4.61,2019/04/24,あきつ
14,umibyewin,5449,4.63,2019/04/24,OEDLEMMY
15,umibyewin,5449,4.71,2019/04/24,Akari Telepath
16,umibyewin,5449,4.76,2019/04/24,cute_hikkychang
17,umibyewin,5449,5.08,2019/04/24,manfromthewall
18,umibyewin,5449,5.73,2019/04/24,[deleted]
19,umibyewin,5449,6.25,2019/04/24,Getter1
20,umibyewin,5449,6.38,2019/04/24,SDL2TLV
1,umibyewin,5539,7.76,2019/04/24,わあい
2,umibyewin,5539,7.93,2019/04/24,guterham
3,umibyewin,5539,8.11,2019/04/24,ふぁじい
4,umibyewin,5539,8.33,2019/04/24,グロいうさぎ
5,umibyewin,5539,8.76,2019/04/24,Nordanix
6,umibyewin,5539,8.80,2019/04/24,Akari Telepath
7,umibyewin,5539,8.90,2019/04/24,SE606
8,umibyewin,5539,9.05,2019/04/24,cute_hikkychang
9,umibyewin,5539,9.33,2019/04/24,gori.sh
10,umibyewin,5539,9.46,2019/04/24,ama
11,umibyewin,5539,9.90,2019/04/24,らむてが(Ramtieger)
12,umibyewin,5539,10.01,2019/04/24,enu405969
13,umibyewin,5539,10.31,2019/04/24,Dr.L
14,umibyewin,5539,10.48,2019/04/24,Ico
15,umibyewin,5539,12.71,2019/04/24,KawaseFan
16,umibyewin,5539,13.63,2019/04/24,hitstun
17,umibyewin,5539,13.66,2019/04/24,Stabim
18,umibyewin,5539,14.01,2019/04/24,akira
19,umibyewin,5539,14.98,2019/04/24,Hope
20,umibyewin,5539,17.55,2019/05/07,gpbear4
1,umibyewin,5620,7.01,2019/04/24,guterham
2,umibyewin,5620,7.08,2019/04/24,akira
3,umibyewin,5620,7.13,2019/04/24,ふぁじい
4,umibyewin,5620,7.30,2019/04/24,らむてが(Ramtieger)
5,umibyewin,5620,7.35,2019/04/24,Nordanix
6,umibyewin,5620,7.38,2019/04/24,gori.sh
7,umibyewin,5620,7.43,2019/04/24,Ico
8,umibyewin,5620,8.41,2019/04/24,cute_hikkychang
9,umibyewin,5620,8.53,2019/04/24,Akari Telepath
10,umibyewin,5620,8.96,2019/04/24,moog
11,umibyewin,5620,9.08,2019/04/24,わあい
12,umibyewin,5620,12.10,2019/04/24,matumoti
13,umibyewin,5620,13.40,2019/04/24,hitstun
14,umibyewin,5620,13.61,2019/04/24,Wanikun
15,umibyewin,5620,13.70,2019/04/24,ゞ Tonny 〆
16,umibyewin,5620,15.76,2019/04/24,KawaseFan
17,umibyewin,5620,16.40,2019/04/24,SDL2TLV
18,umibyewin,5620,16.46,2019/04/24,MicroSphere
19,umibyewin,5620,16.50,2019/04/24,ffviplayer
20,umibyewin,5620,25.55,2019/04/24,Stabim
1,umibyewin,5730,6.11,2019/04/24,guterham
2,umibyewin,5730,6.33,2019/04/24,Nordanix
3,umibyewin,5730,6.35,2019/04/24,gori.sh
4,umibyewin,5730,6.36,2019/04/24,らむてが(Ramtieger)
5,umibyewin,5730,6.55,2019/04/24,グロいうさぎ
6,umibyewin,5730,6.63,2019/04/24,わあい
7,umibyewin,5730,6.68,2019/04/24,cute_hikkychang
8,umibyewin,5730,6.93,2019/04/24,moog
9,umibyewin,5730,6.93,2019/04/24,KawaseFan
10,umibyewin,5730,6.95,2019/04/24,ama
11,umibyewin,5730,8.03,2019/04/24,Ico
12,umibyewin,5730,12.25,2019/04/24,Wanikun
13,umibyewin,5730,14.01,2019/04/24,Getter1
14,umibyewin,5730,15.35,2019/04/24,Stabim
15,umibyewin,5730,16.95,2019/04/24,sol-alpha
16,umibyewin,5730,19.26,2019/04/24,enu405969
17,umibyewin,5730,19.91,2019/04/24,akira
18,umibyewin,5730,20.00,2019/04/24,K_Jin
19,umibyewin,5730,23.06,2019/04/24,batfax
20,umibyewin,5730,26.20,2019/04/24,justice fist
1,umibyewin,5844,4.48,2019/04/24,guterham
2,umibyewin,5844,4.96,2019/04/24,わあい
3,umibyewin,5844,5.05,2019/04/24,gori.sh
4,umibyewin,5844,5.10,2019/04/24,Nordanix
5,umibyewin,5844,5.10,2019/04/24,cute_hikkychang
6,umibyewin,5844,5.25,2019/04/24,ama
7,umibyewin,5844,5.26,2019/04/24,moog
8,umibyewin,5844,5.33,2019/04/24,onijirushi
9,umibyewin,5844,5.36,2019/04/24,KawaseFan
10,umibyewin,5844,5.45,2019/04/24,Akari Telepath
11,umibyewin,5844,5.71,2019/04/24,らむてが(Ramtieger)
12,umibyewin,5844,5.75,2019/04/24,Harucani
13,umibyewin,5844,6.25,2019/04/24,Wanikun
14,umibyewin,5844,6.28,2019/04/24,SDL2TLV
15,umibyewin,5844,6.58,2019/04/24,tooro
16,umibyewin,5844,7.35,2019/04/24,kiyopejp
17,umibyewin,5844,7.93,2019/04/24,Karu
18,umibyewin,5844,8.01,2019/04/24,sol-alpha
19,umibyewin,5844,9.11,2019/04/24,Ico
20,umibyewin,5844,9.30,2019/04/24,おるとEX
1,umibyewin,5949,11.16,2019/04/24,ふぁじい
2,umibyewin,5949,11.25,2019/04/24,guterham
3,umibyewin,5949,11.65,2019/04/24,グロいうさぎ
4,umibyewin,5949,12.81,2019/04/24,gori.sh
5,umibyewin,5949,14.21,2019/04/24,Ico
6,umibyewin,5949,14.38,2019/04/24,Nordanix
7,umibyewin,5949,14.71,2019/04/24,moog
8,umibyewin,5949,15.33,2019/04/24,わあい
9,umibyewin,5949,15.36,2019/04/24,KawaseFan
10,umibyewin,5949,15.38,2019/04/24,らむてが(Ramtieger)
11,umibyewin,5949,16.73,2019/04/24,Wanikun
12,umibyewin,5949,17.38,2019/04/24,SDL2TLV
13,umibyewin,5949,17.65,2019/04/24,onijirushi
14,umibyewin,5949,18.35,2019/04/24,K_Jin
15,umibyewin,5949,18.71,2019/04/24,justice fist
16,umibyewin,5949,19.18,2019/04/24,ティニー
17,umibyewin,5949,19.23,2019/04/24,DMN34KP
18,umibyewin,5949,19.33,2019/04/24,ffviplayer
19,umibyewin,5949,19.65,2019/04/24,Coelun
20,umibyewin,5949,19.85,2019/04/24,おるとEX
